dataset,localization_method,run_id_loc,reduction_method,chaos_comp,chaos_type,ac@2,ac@5,avg@5,elapsed_time_loc,run_id_tsdr,tp,tn,fn,fp,specificity,recall,proportion,f1_score,mcc,bacc,reduction_rate,elapsed_time_tsdr,num_metrics(reduced),num_metrics(filtered),num_metrics(raw),num_found_cause_metrics,rs_ac@2,rs_ac@5,rs_avg@5,elapsed_time_sum
SS-small,CG+PageRank,TSDRLOC-1815,None,orders-db,pod-cpu-hog,0.0,0.0,0.0,0.05364,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.30076,64,64,79,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,0.35440000000000005
SS-small,PC+PageRank,TSDRLOC-1823,None,orders-db,pod-cpu-hog,0.2,0.133333,0.2,90.634654,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.30076,64,64,79,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,90.935414
SS-small,LiNGAM+PageRank,TSDRLOC-1831,None,orders-db,pod-cpu-hog,0.5,0.333333,0.34,40.658865,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.30076,64,64,79,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,40.959624999999996
SS-small,PC+HT,TSDRLOC-1839,None,orders-db,pod-cpu-hog,0.4,0.266667,0.36,90.39748,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.30076,64,64,79,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,90.69824
SS-small,LiNGAM+HT,TSDRLOC-1847,None,orders-db,pod-cpu-hog,0.5,0.333333,0.46,40.884111,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.30076,64,64,79,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,41.184870999999994
SS-small,RS,,None,orders-db,pod-cpu-hog,0.0310088403233649,0.07572838141698,0.0459141094282976,,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.30076,64,64,79,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,
SS-small,e-Diagnosis,TSDRLOC-1799,None,orders-db,pod-memory-hog,0.0,0.0,0.0,2.824459,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,3.1385389999999997
SS-small,RCD,TSDRLOC-1807,None,orders-db,pod-memory-hog,0.3,0.16,0.242,427.912908,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,428.226988
SS-small,CG+PageRank,TSDRLOC-1815,None,orders-db,pod-memory-hog,0.0,0.0,0.0,0.053643,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,0.3677229999999999
SS-small,PC+PageRank,TSDRLOC-1823,None,orders-db,pod-memory-hog,0.2,0.08,0.102667,101.595191,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,101.909271
SS-small,LiNGAM+PageRank,TSDRLOC-1831,None,orders-db,pod-memory-hog,0.0,0.0,0.0,41.470645,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,41.784724999999995
SS-small,PC+HT,TSDRLOC-1839,None,orders-db,pod-memory-hog,0.0,0.0,0.0,59.899698,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,60.213778
SS-small,LiNGAM+HT,TSDRLOC-1847,None,orders-db,pod-memory-hog,0.0,0.0,0.0,41.255664,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,41.569744
SS-small,RS,,None,orders-db,pod-memory-hog,0.031005859375,0.0757214436307549,0.0459098102524876,,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.015625,0.0307692307692307,-10.0,0.5,0.0,0.3140799999999999,64,64,81,1.0,0.031005859375,0.0757214436307549,0.0459098102524876,
SS-small,e-Diagnosis,TSDRLOC-1799,None,user,pod-cpu-hog,0.0,0.0,0.0,2.856473,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,3.165053
SS-small,RCD,TSDRLOC-1807,None,user,pod-cpu-hog,0.3,0.333333,0.26,307.298055,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,307.606635
SS-small,CG+PageRank,TSDRLOC-1815,None,user,pod-cpu-hog,0.0,0.0,0.0,0.054009,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,0.36258899999999994
SS-small,PC+PageRank,TSDRLOC-1823,None,user,pod-cpu-hog,0.1,0.133333,0.14,91.548777,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,91.85735700000001
SS-small,LiNGAM+PageRank,TSDRLOC-1831,None,user,pod-cpu-hog,0.1,0.133333,0.086667,40.515669,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,40.824249
SS-small,PC+HT,TSDRLOC-1839,None,user,pod-cpu-hog,0.2,0.133333,0.2,91.578293,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,91.88687300000001
SS-small,LiNGAM+HT,TSDRLOC-1847,None,user,pod-cpu-hog,0.1,0.133333,0.14,40.386218,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,40.694798
SS-small,RS,,None,user,pod-cpu-hog,0.0310088403233649,0.07572838141698,0.0459141094282976,,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156265262515262,0.0307721445221445,-10.0,0.5,0.0,0.3085799999999999,64,64,81,1.0,0.0310088403233649,0.07572838141698,0.0459141094282976,
SS-small,e-Diagnosis,TSDRLOC-1799,None,user,pod-memory-hog,0.1,0.04,0.091333,2.83782,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,3.1555799999999996
SS-small,RCD,TSDRLOC-1807,None,user,pod-memory-hog,0.4,0.16,0.325333,203.981803,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,204.299563
SS-small,CG+PageRank,TSDRLOC-1815,None,user,pod-memory-hog,0.0,0.0,0.0,0.064811,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,0.382571
SS-small,PC+PageRank,TSDRLOC-1823,None,user,pod-memory-hog,0.1,0.12,0.114,110.561679,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,110.879439
SS-small,LiNGAM+PageRank,TSDRLOC-1831,None,user,pod-memory-hog,0.0,0.0,0.0,42.51483,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,42.83259
SS-small,PC+HT,TSDRLOC-1839,None,user,pod-memory-hog,0.1,0.08,0.122667,43.600174,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,43.917934
SS-small,LiNGAM+HT,TSDRLOC-1847,None,user,pod-memory-hog,0.0,0.04,0.031333,42.830209,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,43.147969
SS-small,RS,,None,user,pod-memory-hog,0.0306272073779584,0.0748181663807255,0.0453563280719414,,TSDR-1789,1.0,0.0,0.0,63.8,0.0,1.0,0.0154326923076923,0.0303962703962703,-10.0,0.5,0.0,0.31776,64,64,81,1.0,0.0306272073779584,0.0748181663807255,0.0453563280719414,
SS-small,e-Diagnosis,TSDRLOC-1799,None,user-db,pod-cpu-hog,0.0,0.0,0.0,2.83679,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,3.15137
SS-small,RCD,TSDRLOC-1807,None,user-db,pod-cpu-hog,0.2,0.333333,0.28,330.214057,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,330.528637
SS-small,CG+PageRank,TSDRLOC-1815,None,user-db,pod-cpu-hog,0.4,0.266667,0.28,0.060107,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,0.37468699999999994
SS-small,PC+PageRank,TSDRLOC-1823,None,user-db,pod-cpu-hog,0.1,0.133333,0.1,96.877805,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,97.192385
SS-small,LiNGAM+PageRank,TSDRLOC-1831,None,user-db,pod-cpu-hog,0.1,0.066667,0.1,41.041545,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,41.356125
SS-small,PC+HT,TSDRLOC-1839,None,user-db,pod-cpu-hog,0.1,0.133333,0.14,96.201319,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,96.515899
SS-small,LiNGAM+HT,TSDRLOC-1847,None,user-db,pod-cpu-hog,0.0,0.133333,0.053333,40.843252,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,41.157832
SS-small,RS,,None,user-db,pod-cpu-hog,0.0310146677735793,0.0757419515073842,0.0459225163747842,,TSDR-1789,1.0,0.0,0.0,63.0,0.0,1.0,0.0156295093795093,0.0307778415614236,-10.0,0.5,0.0,0.3145799999999999,64,64,79,1.0,0.0310146677735793,0.0757419515073842,0.0459225163747842,
SS-small,e-Diagnosis,TSDRLOC-1799,None,user-db,pod-memory-hog,0.0,0.0,0.0,2.853393,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,3.156253
SS-small,RCD,TSDRLOC-1807,None,user-db,pod-memory-hog,0.3,0.16,0.212,400.9827,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,401.28556000000003
SS-small,CG+PageRank,TSDRLOC-1815,None,user-db,pod-memory-hog,0.2,0.08,0.142667,0.057516,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,0.36037600000000003
SS-small,PC+PageRank,TSDRLOC-1823,None,user-db,pod-memory-hog,0.0,0.0,0.0,120.684836,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,120.987696
SS-small,LiNGAM+PageRank,TSDRLOC-1831,None,user-db,pod-memory-hog,0.0,0.0,0.0,44.982085,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,45.284945
SS-small,PC+HT,TSDRLOC-1839,None,user-db,pod-memory-hog,0.2,0.16,0.152,98.499892,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,98.802752
SS-small,LiNGAM+HT,TSDRLOC-1847,None,user-db,pod-memory-hog,0.1,0.04,0.051333,44.244199,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,44.547059000000004
SS-small,RS,,None,user-db,pod-memory-hog,0.0300789019319911,0.0735091010029216,0.0445544987734128,,TSDR-1789,1.0,0.0,0.0,65.0,0.0,1.0,0.0151542984378805,0.0298560672572964,-10.0,0.5,0.0,0.30286,66,66,81,1.0,0.0300789019319911,0.0735091010029216,0.0445544987734128,
SS-small,e-Diagnosis,TSDRLOC-1800,MetricSifter,carts,pod-cpu-hog,0.0,0.0,0.0,1.230023,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,1.4788830000000002
SS-small,e-Diagnosis,TSDRLOC-1800,MetricSifter,carts,pod-cpu-hog,0.0,0.0,0.0,1.230023,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,1.5187030000000001
SS-small,RCD,TSDRLOC-1808,MetricSifter,carts,pod-cpu-hog,0.4,0.333333,0.4,111.103971,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,111.352831
SS-small,RCD,TSDRLOC-1808,MetricSifter,carts,pod-cpu-hog,0.4,0.333333,0.4,111.103971,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,111.392651
SS-small,CG+PageRank,TSDRLOC-1816,MetricSifter,carts,pod-cpu-hog,0.2,0.2,0.24,0.017692,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,0.266552
SS-small,CG+PageRank,TSDRLOC-1816,MetricSifter,carts,pod-cpu-hog,0.2,0.2,0.24,0.017692,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,0.306372
SS-small,PC+PageRank,TSDRLOC-1824,MetricSifter,carts,pod-cpu-hog,0.3,0.266667,0.313333,4.256168,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,4.505027999999999
SS-small,PC+PageRank,TSDRLOC-1824,MetricSifter,carts,pod-cpu-hog,0.3,0.266667,0.313333,4.256168,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,4.544848
SS-small,LiNGAM+PageRank,TSDRLOC-1832,MetricSifter,carts,pod-cpu-hog,0.3,0.2,0.3,3.792857,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,4.041717
SS-small,LiNGAM+PageRank,TSDRLOC-1832,MetricSifter,carts,pod-cpu-hog,0.3,0.2,0.3,3.792857,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,4.081537
SS-small,PC+HT,TSDRLOC-1840,MetricSifter,carts,pod-cpu-hog,0.3,0.266667,0.34,1.817542,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,2.066402
SS-small,PC+HT,TSDRLOC-1840,MetricSifter,carts,pod-cpu-hog,0.3,0.266667,0.34,1.817542,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,2.106222
SS-small,LiNGAM+HT,TSDRLOC-1848,MetricSifter,carts,pod-cpu-hog,0.3,0.333333,0.313333,3.836762,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,4.085622
SS-small,LiNGAM+HT,TSDRLOC-1848,MetricSifter,carts,pod-cpu-hog,0.3,0.333333,0.313333,3.836762,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,4.125442
SS-small,e-Diagnosis,TSDRLOC-1936,MetricSifter,carts,pod-cpu-hog,0.0,0.0,0.0,1.163171,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,1.412031
SS-small,e-Diagnosis,TSDRLOC-1936,MetricSifter,carts,pod-cpu-hog,0.0,0.0,0.0,1.163171,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,1.451851
SS-small,RCD,TSDRLOC-1937,MetricSifter,carts,pod-cpu-hog,0.333333,0.333333,0.266667,86.972816,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,87.22167599999999
SS-small,RCD,TSDRLOC-1937,MetricSifter,carts,pod-cpu-hog,0.333333,0.333333,0.266667,86.972816,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,87.261496
SS-small,CG+PageRank,TSDRLOC-1938,MetricSifter,carts,pod-cpu-hog,0.0,0.111111,0.066667,0.017371,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,0.266231
SS-small,CG+PageRank,TSDRLOC-1938,MetricSifter,carts,pod-cpu-hog,0.0,0.111111,0.066667,0.017371,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,0.306051
SS-small,PC+PageRank,TSDRLOC-1939,MetricSifter,carts,pod-cpu-hog,0.333333,0.222222,0.2,2.993911,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.2427710000000003
SS-small,PC+PageRank,TSDRLOC-1939,MetricSifter,carts,pod-cpu-hog,0.333333,0.222222,0.2,2.993911,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.282591
SS-small,LiNGAM+PageRank,TSDRLOC-1940,MetricSifter,carts,pod-cpu-hog,0.333333,0.222222,0.266667,3.323141,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.572001
SS-small,LiNGAM+PageRank,TSDRLOC-1940,MetricSifter,carts,pod-cpu-hog,0.333333,0.222222,0.266667,3.323141,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.611821
SS-small,PC+HT,TSDRLOC-1941,MetricSifter,carts,pod-cpu-hog,0.5,0.333333,0.3,3.00974,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.2586
SS-small,PC+HT,TSDRLOC-1941,MetricSifter,carts,pod-cpu-hog,0.5,0.333333,0.3,3.00974,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.2984199999999997
SS-small,LiNGAM+HT,TSDRLOC-1942,MetricSifter,carts,pod-cpu-hog,0.166667,0.333333,0.277778,3.507117,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.755977
SS-small,LiNGAM+HT,TSDRLOC-1942,MetricSifter,carts,pod-cpu-hog,0.166667,0.333333,0.277778,3.507117,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,3.795797
SS-small,e-Diagnosis,TSDRLOC-1943,MetricSifter,carts,pod-cpu-hog,0.0,0.0,0.0,1.185593,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,1.434453
SS-small,e-Diagnosis,TSDRLOC-1943,MetricSifter,carts,pod-cpu-hog,0.0,0.0,0.0,1.185593,TSDR-1792,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.28868,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,1.474273
SS-small,RCD,TSDRLOC-1944,MetricSifter,carts,pod-cpu-hog,0.4,0.333333,0.36,85.076524,TSDR-1765,1.0,37.2,0.0,25.4,0.5938044034818228,1.0,0.0402645502645502,0.0772712490761271,0.1545827710123381,0.7969022017409115,0.5844742063492064,0.24886,26,63,79,1.0,0.0788290151451527,0.1850488675412043,0.1142123857237394,85.325384
