,anomaly_type,num_node,num_edge,func_type,noise_type,weight_generator,num_normal_samples,num_abnormal_samples,reduction_method,num_remained,num_total,reduction_rate,root_cause_recall,recall,precision,specificity,f1_score,bacc,elapsed_time_tsdr,trial_no
323,1,50,200,identity,exponential,normal,160,20,HDBS-SBD,6.6,50.0,0.868,0.1,0.13954852408799776,0.5214285714285715,0.8843630816170862,0.20851707432352592,0.5119558028525419,0.09045018311589956,3.0
324,1,50,200,identity,exponential,normal,160,20,K-S test,24.4,50.0,0.512,1.0,0.98125,0.9861904761904763,0.9801932367149758,0.9834604105571847,0.9807216183574878,0.011001548171043396,3.0
325,1,50,200,identity,exponential,normal,160,20,MetricSifter,26.2,50.0,0.476,1.0,1.0,0.9090336134453783,0.9538774472412916,0.9485475444096133,0.9769387236206459,0.041196908243000506,3.0
326,1,50,200,identity,exponential,normal,160,20,NSigma,44.6,50.0,0.10800000000000001,1.0,1.0,0.5538564213564213,0.27119247393846935,0.682499776085983,0.6355962369692347,0.0054968010634183885,3.0
327,1,50,200,identity,exponential,normal,160,20,None,50.0,50.0,0.0,1.0,1.0,0.492,0.0,0.6340039288013324,0.5,5.273148417472839e-06,3.0
328,1,50,200,identity,exponential,uniform,160,20,BIRCH,42.2,50.0,0.156,1.0,1.0,0.696504622576916,0.3673042113831587,0.8186764923119373,0.6836521056915794,0.018863320350646973,3.0
329,1,50,200,identity,exponential,uniform,160,20,FluxInfer-AD,11.6,50.0,0.768,0.05,0.030917874396135265,0.06555555555555555,0.47726099436625746,0.04041343669250645,0.2540894343811964,1.639782894589007,3.0
330,1,50,200,identity,exponential,uniform,160,20,HDBS-R,7.4,50.0,0.852,0.11666666666666665,0.14334786275426487,0.5757936507936507,0.8470433562538826,0.22650335660838286,0.4951956095040737,1.419375372119248,3.0
331,1,50,200,identity,exponential,uniform,160,20,HDBS-SBD,7.4,50.0,0.852,0.1,0.16622367974772892,0.6742857142857143,0.8843553863290705,0.26079861516318514,0.5252895330383998,0.09100793711841107,3.0
332,1,50,200,identity,exponential,uniform,160,20,K-S test,28.0,50.0,0.43999999999999995,0.95,0.8969495091164095,0.9633891625615764,0.9547514619883041,0.920947603121516,0.9258504855523568,0.010943788476288319,3.0
333,1,50,200,identity,exponential,uniform,160,20,MetricSifter,29.8,50.0,0.404,0.95,0.9833333333333332,0.9767210144927535,0.9743739691108111,0.979804120229652,0.9788536512220724,0.0403845613822341,3.0
334,1,50,200,identity,exponential,uniform,160,20,NSigma,41.6,50.0,0.168,1.0,1.0,0.7101529286175863,0.3943343936764989,0.8276398547670478,0.6971671968382495,0.005326769500970841,3.0
335,1,50,200,identity,exponential,uniform,160,20,None,50.0,50.0,0.0,1.0,1.0,0.592,0.0,0.7381901691129683,0.5,4.936940968036652e-06,3.0
336,1,50,200,identity,laplace,normal,160,20,BIRCH,35.2,50.0,0.296,1.0,1.0,0.5304994134405898,0.48312033395624726,0.6817037037037037,0.7415601669781237,0.018925322964787484,3.0
337,1,50,200,identity,laplace,normal,160,20,FluxInfer-AD,18.4,50.0,0.632,0.0,0.07161290322580645,0.10105263157894737,0.46262962653055534,0.0832579185520362,0.2671212648781809,2.8627878941595553,3.0
338,1,50,200,identity,laplace,normal,160,20,HDBS-R,5.8,50.0,0.884,0.37333333333333335,0.1512646224742999,0.4966666666666667,0.9100054853615225,0.22983921341816077,0.5306350539179112,1.4273046541959047,3.0
339,1,50,200,identity,laplace,normal,160,20,HDBS-SBD,7.8,50.0,0.844,0.47333333333333333,0.21277118043247073,0.5142857142857142,0.8851069645496891,0.2936082436082436,0.5489390724910799,0.09429728388786315,3.0
340,1,50,200,identity,laplace,normal,160,20,K-S test,3.4,50.0,0.932,0.08,0.13540765685926975,0.8166666666666667,0.9660130718954247,0.2001190476190476,0.5507103643773472,0.010371087864041329,3.0
341,1,50,200,identity,laplace,normal,160,20,MetricSifter,17.0,50.0,0.6599999999999999,0.8,0.8,0.7739130434782608,0.9564705882352941,0.786046511627907,0.878235294117647,0.04189053662121296,3.0
342,1,50,200,identity,laplace,normal,160,20,NSigma,34.8,50.0,0.304,1.0,1.0,0.53039258361839,0.47146914716574156,0.6867620131224637,0.7357345735828708,0.005348323099315167,3.0
343,1,50,200,identity,laplace,normal,160,20,None,50.0,50.0,0.0,1.0,1.0,0.376,0.0,0.5343815135481803,0.5,4.411302506923676e-06,3.0
344,1,50,200,identity,laplace,uniform,160,20,BIRCH,44.4,50.0,0.11200000000000002,1.0,1.0,0.8004930328030632,0.40619047619047616,0.8858194874816384,0.7030952380952381,0.01895329896360636,3.0
345,1,50,200,identity,laplace,uniform,160,20,FluxInfer-AD,14.4,50.0,0.712,0.1,0.2071387819141349,0.39849624060150374,0.5176190476190475,0.2572385620915033,0.3623789147665913,1.662592295743525,3.0
346,1,50,200,identity,laplace,uniform,160,20,HDBS-R,7.4,50.0,0.852,0.26666666666666666,0.16504546427043218,0.7857142857142857,0.8868253968253968,0.27226611994053856,0.5259354305479145,1.4363470131531357,3.0
347,1,50,200,identity,laplace,uniform,160,20,HDBS-SBD,8.6,50.0,0.828,0.16666666666666666,0.19157787762088146,0.7916666666666666,0.8914285714285715,0.30749006666716105,0.5415032245247264,0.09006383325904607,3.0
348,1,50,200,identity,laplace,uniform,160,20,K-S test,6.8,50.0,0.8640000000000001,0.26666666666666666,0.16719886606760803,0.7464285714285714,0.9646031746031746,0.27092544576967564,0.5659010203353914,0.010439662262797356,3.0
349,1,50,200,identity,laplace,uniform,160,20,MetricSifter,35.8,50.0,0.284,1.0,1.0,0.9901098901098901,0.961111111111111,0.9949929588483805,0.9805555555555555,0.041851299442350866,3.0
350,1,50,200,identity,laplace,uniform,160,20,NSigma,45.6,50.0,0.088,1.0,1.0,0.78,0.32285714285714284,0.8725303222857794,0.6614285714285714,0.005306811071932316,3.0
351,1,50,200,identity,laplace,uniform,160,20,None,50.0,50.0,0.0,1.0,1.0,0.708,0.0,0.8264864743877789,0.5,5.26420772075653e-06,3.0
352,1,50,200,identity,normal,normal,160,20,BIRCH,37.0,50.0,0.26,1.0,1.0,0.34581615552203787,0.3466976589390537,0.5026477675324613,0.6733488294695269,0.018789266236126423,3.0
353,1,50,200,identity,normal,normal,160,20,FluxInfer-AD,15.0,50.0,0.7,0.0,0.034782608695652174,0.06153846153846154,0.6213942873822863,0.04444444444444444,0.32808844803896925,3.1310653991997244,3.0
354,1,50,200,identity,normal,normal,160,20,HDBS-R,7.6,50.0,0.8480000000000001,0.2,0.13875086266390613,0.2246031746031746,0.8408754128340957,0.16573050272740675,0.4898131377490009,1.4613759238272905,3.0
355,1,50,200,identity,normal,normal,160,20,HDBS-SBD,7.2,50.0,0.8560000000000001,0.3,0.17291235334713595,0.28015873015873016,0.8597790404668633,0.2,0.5163456969069996,0.09079740978777409,3.0
356,1,50,200,identity,normal,normal,160,20,K-S test,3.2,50.0,0.9359999999999999,0.1,0.18881987577639753,0.65,0.9756559736139996,0.28434333697491593,0.5822379246951985,0.010372790694236755,3.0
357,1,50,200,identity,normal,normal,160,20,MetricSifter,13.4,50.0,0.732,1.0,1.0,0.9783333333333333,0.987037037037037,0.9888481291269258,0.9935185185185185,0.04189424589276314,3.0
358,1,50,200,identity,normal,normal,160,20,NSigma,24.0,50.0,0.52,1.0,1.0,0.5319645732689211,0.7106184191176877,0.677476430976431,0.8553092095588438,0.0052169933915138245,3.0
359,1,50,200,identity,normal,normal,160,20,None,50.0,50.0,0.0,1.0,1.0,0.26,0.0,0.40108650826906994,0.5,5.7818368077278136e-06,3.0
360,1,50,200,identity,normal,uniform,160,20,BIRCH,42.6,50.0,0.148,1.0,1.0,0.538213236039323,0.3243401759530792,0.6438965168576163,0.6621700879765396,0.020419110916554926,3.0
361,1,50,200,identity,normal,uniform,160,20,FluxInfer-AD,13.4,50.0,0.732,0.06666666666666667,0.057126092824033324,0.11483253588516747,0.5144686108395786,0.07109774436090226,0.28579735183180593,2.4684138268232347,3.0
362,1,50,200,identity,normal,uniform,160,20,HDBS-R,6.4,50.0,0.8720000000000001,0.1,0.11089560230006454,0.5178571428571429,0.9028673835125447,0.1786440301166809,0.5068814929063047,1.4332962438464165,3.0
363,1,50,200,identity,normal,uniform,160,20,HDBS-SBD,5.8,50.0,0.884,0.0,0.08908496156779909,0.45999999999999996,0.8902709894645378,0.1472738945842394,0.4896779755161685,0.09066502582281828,3.0
364,1,50,200,identity,normal,uniform,160,20,K-S test,2.6,50.0,0.9480000000000001,0.1,0.046524599542334094,0.4666666666666667,0.7601851851851852,0.08205128205128205,0.40335489236375965,0.010443326085805893,3.0
365,1,50,200,identity,normal,uniform,160,20,MetricSifter,22.8,50.0,0.544,0.8,0.7913043478260869,0.7913043478260869,0.9884259259259259,0.7913043478260869,0.8898651368760063,0.042833834141492846,3.0
366,1,50,200,identity,normal,uniform,160,20,NSigma,30.6,50.0,0.388,1.0,1.0,0.6915100947396995,0.7550790159661128,0.7629678530424799,0.8775395079830564,0.0052257683128118515,3.0
367,1,50,200,identity,normal,uniform,160,20,None,50.0,50.0,0.0,1.0,1.0,0.45999999999999996,0.0,0.5829354000331355,0.5,5.192682147026062e-06,3.0
368,1,50,200,identity,uniform,normal,160,20,BIRCH,40.6,50.0,0.188,1.0,1.0,0.5796248196248197,0.3669113970329056,0.7114057288323962,0.6834556985164528,0.018744124658405782,3.0
369,1,50,200,identity,uniform,normal,160,20,FluxInfer-AD,18.2,50.0,0.6359999999999999,0.0,0.22049152526835886,0.25700840336134456,0.4868923956934669,0.21768789555733603,0.3536919604809129,1.868672768585384,3.0
370,1,50,200,identity,uniform,normal,160,20,HDBS-R,8.2,50.0,0.836,0.3,0.15537248092317807,0.46944444444444444,0.8362920869831807,0.22508660849632123,0.4958322839531794,1.4473666677251458,3.0
371,1,50,200,identity,uniform,normal,160,20,HDBS-SBD,7.4,50.0,0.852,0.0,0.1685346041174768,0.5809523809523809,0.8930189136283377,0.25275587961186335,0.5307767588729073,0.0929609339684248,3.0
372,1,50,200,identity,uniform,normal,160,20,K-S test,3.8,50.0,0.924,0.33999999999999997,0.19365982952320712,0.7714285714285715,0.7931034482758621,0.28958389171803806,0.4933816388995346,0.010886632651090623,3.0
373,1,50,200,identity,uniform,normal,160,20,MetricSifter,24.4,50.0,0.512,1.0,1.0,0.94375,0.974839537869063,0.9682539682539681,0.9874197689345314,0.04358854591846466,3.0
374,1,50,200,identity,uniform,normal,160,20,NSigma,24.0,50.0,0.52,1.0,1.0,0.9636363636363636,0.9902439024390244,0.9800000000000001,0.9951219512195122,0.005178320035338402,3.0
375,1,50,200,identity,uniform,normal,160,20,None,50.0,50.0,0.0,1.0,1.0,0.4720000000000001,0.0,0.6203453872255943,0.5,5.097314715385437e-06,3.0
376,1,50,200,identity,uniform,uniform,160,20,BIRCH,35.6,50.0,0.288,1.0,1.0,0.5999910835204953,0.4986043360433604,0.7310101428954422,0.7493021680216801,0.018708673678338526,3.0
377,1,50,200,identity,uniform,uniform,160,20,FluxInfer-AD,15.8,50.0,0.6839999999999999,0.13333333333333333,0.09644230769230769,0.14205128205128206,0.5174525745257452,0.11459503459503459,0.30694744110902644,1.8940895454958082,3.0
378,1,50,200,identity,uniform,uniform,160,20,HDBS-R,5.2,50.0,0.8960000000000001,0.06666666666666667,0.16724358974358972,0.61,0.9228997289972899,0.25701736972704714,0.5450716593704399,1.440369625017047,3.0
379,1,50,200,identity,uniform,uniform,160,20,HDBS-SBD,6.6,50.0,0.868,0.26666666666666666,0.13818376068376068,0.445,0.8754878048780489,0.20870077411827773,0.5068357827809048,0.09006211329251528,3.0
380,1,50,200,identity,uniform,uniform,160,20,K-S test,3.8,50.0,0.924,0.0,0.09086538461538461,0.3466666666666667,0.7484552845528455,0.11943828529194382,0.4196603345841151,0.010310736112296581,3.0
381,1,50,200,identity,uniform,uniform,160,20,MetricSifter,21.6,50.0,0.568,1.0,1.0,0.9939393939393939,0.9888888888888889,0.9969230769230769,0.9944444444444445,0.0420175526291132,3.0
382,1,50,200,identity,uniform,uniform,160,20,NSigma,22.8,50.0,0.5439999999999999,1.0,1.0,0.9168067226890756,0.9533875338753386,0.9504611330698287,0.9766937669376693,0.005163747072219849,3.0
383,1,50,200,identity,uniform,uniform,160,20,None,50.0,50.0,0.0,1.0,1.0,0.42800000000000005,0.0,0.5825280439627386,0.5,5.023367702960968e-06,3.0
384,1,100,500,identity,exponential,normal,160,20,BIRCH,77.8,100.0,0.22199999999999998,1.0,1.0,0.5936824322446915,0.41856485405511074,0.7404876171241409,0.7092824270275554,0.035910104587674144,3.0
385,1,100,500,identity,exponential,normal,160,20,FluxInfer-AD,34.4,100.0,0.656,0.0,0.15806226439205165,0.2067048554282597,0.5027974142913828,0.1694945054945055,0.3304298393417172,4.273620601370931,3.0
386,1,100,500,identity,exponential,normal,160,20,HDBS-R,14.2,100.0,0.858,0.2,0.1503426390793412,0.4901587301587302,0.8673078315299163,0.22963163831215808,0.5088252353046288,5.7173668360337615,3.0
387,1,100,500,identity,exponential,normal,160,20,HDBS-SBD,10.8,100.0,0.892,0.3,0.13209045686439302,0.5691086691086691,0.9180111708753836,0.21397064288368636,0.5250508138698884,0.3728862289339304,3.0
388,1,100,500,identity,exponential,normal,160,20,K-S test,42.0,100.0,0.58,0.8666666666666666,0.8792831927672353,0.9685148902821317,0.9739317705355441,0.915399828004098,0.9266074816513898,0.02186068780720234,3.0
389,1,100,500,identity,exponential,normal,160,20,MetricSifter,47.0,100.0,0.53,1.0,0.9861805555555556,0.9710616284300494,0.9743211086607314,0.9779878787878789,0.9802508321081435,0.0816412316635251,3.0
390,1,100,500,identity,exponential,normal,160,20,NSigma,84.6,100.0,0.154,1.0,1.0,0.5490769023511728,0.2919093636198492,0.7033310591404194,0.6459546818099247,0.010528826713562011,3.0
391,1,100,500,identity,exponential,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.46399999999999997,0.0,0.6283860613803076,0.5,9.179115295410156e-06,3.0
392,1,100,500,identity,exponential,uniform,160,20,BIRCH,66.0,100.0,0.33999999999999997,1.0,1.0,0.49590110495051054,0.4959374571692069,0.6474026671451002,0.7479687285846035,0.0354245325550437,3.0
393,1,100,500,identity,exponential,uniform,160,20,FluxInfer-AD,33.8,100.0,0.662,0.0,0.07754716981132075,0.05083986562150056,0.5230488733255252,0.05290215588723052,0.300298021568423,5.371036868728697,3.0
394,1,100,500,identity,exponential,uniform,160,20,HDBS-R,12.2,100.0,0.8779999999999999,0.0,0.11649635521091976,0.3207459207459208,0.8766800947821964,0.1644535625664658,0.49658822499655814,5.610817477852106,3.0
395,1,100,500,identity,exponential,uniform,160,20,HDBS-SBD,10.4,100.0,0.8960000000000001,0.2,0.13951535591464953,0.4238095238095238,0.908796831693072,0.1968560474969676,0.5241560938038607,0.3404742104932666,3.0
396,1,100,500,identity,exponential,uniform,160,20,K-S test,34.8,100.0,0.6519999999999999,0.96,0.9659222179437814,0.899137537993921,0.9516999686118183,0.9301150910414165,0.9588110932777998,0.02181267272680998,3.0
397,1,100,500,identity,exponential,uniform,160,20,MetricSifter,33.4,100.0,0.666,0.96,0.9836734693877551,0.9662404092071611,0.9819939243302954,0.9736006683375104,0.9828336968590253,0.08139433432370424,3.0
398,1,100,500,identity,exponential,uniform,160,20,NSigma,71.4,100.0,0.286,1.0,1.0,0.449117215424646,0.40927177642213264,0.6051463396670138,0.7046358882110664,0.010598327778279782,3.0
399,1,100,500,identity,exponential,uniform,160,20,None,100.0,100.0,0.0,1.0,1.0,0.33,0.0,0.47581766996870734,0.5,5.936622619628906e-06,3.0
400,1,100,500,identity,laplace,normal,160,20,BIRCH,69.4,100.0,0.306,1.0,0.9959183673469388,0.6939444050911121,0.594611396410416,0.807241230060022,0.7952648818786774,0.0361204681918025,3.0
401,1,100,500,identity,laplace,normal,160,20,FluxInfer-AD,21.4,100.0,0.786,0.0,0.03753121005487215,0.08363071710897799,0.5809325137462393,0.04846877454472391,0.3092318619005557,4.80724365413189,3.0
402,1,100,500,identity,laplace,normal,160,20,HDBS-R,13.4,100.0,0.866,0.1,0.12886208086473455,0.52,0.8808528114949684,0.20410474519869473,0.5048574461798514,5.694964773394167,3.0
403,1,100,500,identity,laplace,normal,160,20,HDBS-SBD,14.0,100.0,0.86,0.16666666666666666,0.15343401490150715,0.5606419895893581,0.8838436559809109,0.236827454352391,0.518638835441209,0.3487111048772931,3.0
404,1,100,500,identity,laplace,normal,160,20,K-S test,12.4,100.0,0.876,0.24,0.18574345689692878,0.666966966966967,0.9559876024483867,0.2651075445193092,0.5708655296726578,0.021574638225138186,3.0
405,1,100,500,identity,laplace,normal,160,20,MetricSifter,50.6,100.0,0.49399999999999994,1.0,0.9900360144057622,0.9805429864253394,0.9802352941176471,0.9850933567456833,0.9851356542617047,0.08672906868159772,3.0
406,1,100,500,identity,laplace,normal,160,20,NSigma,70.4,100.0,0.296,1.0,0.9959183673469388,0.6850616412546019,0.5510592125739184,0.8058444053750848,0.7734887899604287,0.010819006897509097,3.0
407,1,100,500,identity,laplace,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.502,0.0,0.6482230231934141,0.5,5.682744085788727e-06,3.0
408,1,100,500,identity,laplace,uniform,160,20,BIRCH,82.6,100.0,0.17400000000000002,1.0,1.0,0.572764806746138,0.36329287099876945,0.6889917944264449,0.6816464354993848,0.03501248117536306,3.0
409,1,100,500,identity,laplace,uniform,160,20,FluxInfer-AD,26.0,100.0,0.74,0.0,0.11553030303030302,0.08311111111111111,0.5811102692652835,0.09256678281068526,0.3483202861477933,4.501194154843688,3.0
410,1,100,500,identity,laplace,uniform,160,20,HDBS-R,14.4,100.0,0.8560000000000001,0.1,0.16164850686037127,0.5039368474662592,0.8660944443548864,0.22650237506485982,0.5138714756076288,5.65289014261216,3.0
411,1,100,500,identity,laplace,uniform,160,20,HDBS-SBD,12.2,100.0,0.8779999999999999,0.1,0.15648011592926847,0.5506060606060605,0.8946671395332592,0.22988870502791237,0.5255736277312638,0.35472278408706187,3.0
412,1,100,500,identity,laplace,uniform,160,20,K-S test,29.2,100.0,0.708,0.4,0.48796509281678774,0.6703692201518289,0.8477209979634497,0.5050138248847926,0.6678430453901186,0.02227990571409464,3.0
413,1,100,500,identity,laplace,uniform,160,20,MetricSifter,48.8,100.0,0.512,0.9,0.9971428571428571,0.976521553563807,0.9627690100430417,0.9865042856603135,0.9799559335929494,0.08795626778155566,3.0
414,1,100,500,identity,laplace,uniform,160,20,NSigma,73.4,100.0,0.266,1.0,1.0,0.6193106384261247,0.49281446971773085,0.7339912620120181,0.7464072348588655,0.010321081429719926,3.0
415,1,100,500,identity,laplace,uniform,160,20,None,100.0,100.0,0.0,1.0,1.0,0.476,0.0,0.6087790364965658,0.5,5.935877561569214e-06,3.0
416,1,100,500,identity,normal,normal,160,20,BIRCH,84.2,100.0,0.158,1.0,1.0,0.6414624352804521,0.3505320076748648,0.7763675658309842,0.6752660038374325,0.03516264129430056,3.0
417,1,100,500,identity,normal,normal,160,20,FluxInfer-AD,27.8,100.0,0.722,0.0,0.1004716391804098,0.14677661169415293,0.5087970230827373,0.11578213507625272,0.30463433113157357,3.8979357324540613,3.0
418,1,100,500,identity,normal,normal,160,20,HDBS-R,11.8,100.0,0.882,0.04,0.1275817973366258,0.5638311688311688,0.8929007500436071,0.2063320176456931,0.5102412736901165,5.736866328492761,3.0
419,1,100,500,identity,normal,normal,160,20,HDBS-SBD,11.4,100.0,0.8859999999999999,0.10666666666666666,0.13671169929741012,0.64001776001776,0.9165678237106809,0.2241536927678503,0.5266397615040455,0.3547733038663864,3.0
420,1,100,500,identity,normal,normal,160,20,K-S test,20.2,100.0,0.798,0.30666666666666664,0.33004067819031657,0.8566212691973341,0.9489417989417989,0.41692330281988726,0.6394912385660578,0.020753473974764347,3.0
421,1,100,500,identity,normal,normal,160,20,MetricSifter,53.8,100.0,0.462,0.9333333333333332,0.9956521739130434,0.9876432078559738,0.9885109599395314,0.9916066395239586,0.9920815669262874,0.0834668654948473,3.0
422,1,100,500,identity,normal,normal,160,20,NSigma,64.4,100.0,0.356,1.0,1.0,0.8266028595060853,0.771483807198093,0.9035369790929355,0.8857419035990464,0.010493134520947934,3.0
423,1,100,500,identity,normal,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.534,0.0,0.6937894687519325,0.5,9.046308696269989e-06,3.0
424,1,100,500,identity,normal,uniform,160,20,BIRCH,75.0,100.0,0.25,1.0,1.0,0.557350051020937,0.4303315307974369,0.7095259523053634,0.7151657653987185,0.035009478218853474,3.0
425,1,100,500,identity,normal,uniform,160,20,FluxInfer-AD,32.4,100.0,0.6759999999999999,0.0,0.03287878787878788,0.04512163561076604,0.463374865735768,0.036258375770570894,0.24812682680727796,4.84453605376184,3.0
426,1,100,500,identity,normal,uniform,160,20,HDBS-R,12.4,100.0,0.876,0.1,0.11674688057040998,0.39070458952811893,0.8661982295640579,0.17620810813174512,0.491472555067234,5.770986896380782,3.0
427,1,100,500,identity,normal,uniform,160,20,HDBS-SBD,12.4,100.0,0.876,0.1,0.14176368729309904,0.4729059829059829,0.887279899255528,0.21296593707459582,0.5145217932743135,0.3743138398975134,3.0
428,1,100,500,identity,normal,uniform,160,20,K-S test,11.6,100.0,0.884,0.11666666666666665,0.1506190476190476,0.5323737373737374,0.9221714878328827,0.23120397311917557,0.5363952677259652,0.021725652739405632,3.0
429,1,100,500,identity,normal,uniform,160,20,MetricSifter,43.2,100.0,0.568,1.0,0.9906926406926407,0.9685656565656565,0.9738990332975295,0.9792199859476932,0.982295836995085,0.08584219869226217,3.0
430,1,100,500,identity,normal,uniform,160,20,NSigma,54.6,100.0,0.454,1.0,1.0,0.7661580523649489,0.7784270528538094,0.8658915782050078,0.8892135264269048,0.010433650948107243,3.0
431,1,100,500,identity,normal,uniform,160,20,None,100.0,100.0,0.0,1.0,1.0,0.422,0.0,0.5863841072975392,0.5,5.968287587165832e-06,3.0
432,1,100,500,identity,uniform,normal,160,20,BIRCH,74.4,100.0,0.256,1.0,1.0,0.4848959704977503,0.4002457243532399,0.6416074617998253,0.70012286217662,0.04352777134627104,3.0
433,1,100,500,identity,uniform,normal,160,20,FluxInfer-AD,43.0,100.0,0.5700000000000001,0.3,0.12105701675373806,0.12001273532668881,0.38616137936011474,0.1174736673475109,0.2536091980569264,4.37727751340717,3.0
434,1,100,500,identity,uniform,normal,160,20,HDBS-R,12.8,100.0,0.8720000000000001,0.26666666666666666,0.12628873176004324,0.3736596736596737,0.8760938536986778,0.18398157138307727,0.5011912927293605,5.71604986321181,3.0
435,1,100,500,identity,uniform,normal,160,20,HDBS-SBD,12.4,100.0,0.876,0.1,0.12597647571008225,0.35717171717171714,0.8729196960122341,0.18051817339319381,0.4994480858611582,0.35967399049550297,3.0
436,1,100,500,identity,uniform,normal,160,20,K-S test,9.4,100.0,0.906,0.1,0.2062023359154507,0.5764285714285714,0.9543724333476906,0.2653282161533329,0.5802873846315706,0.021115186996757983,3.0
437,1,100,500,identity,uniform,normal,160,20,MetricSifter,35.8,100.0,0.642,1.0,0.9692307692307691,0.9850267379679144,0.9941896659057896,0.9761707550175215,0.9817102175682795,0.10085656084120273,3.0
438,1,100,500,identity,uniform,normal,160,20,NSigma,40.0,100.0,0.6,1.0,0.9846153846153847,0.8815487738068383,0.9423243156186286,0.926048796489277,0.9634698501170066,0.011891795322299004,3.0
439,1,100,500,identity,uniform,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.366,0.0,0.5224818877390891,0.5,6.575882434844971e-06,3.0
440,1,100,500,identity,uniform,uniform,160,20,BIRCH,68.2,100.0,0.318,1.0,1.0,0.39710953615063205,0.43456833286412005,0.5496201000604761,0.71728416643206,0.03616165723651647,3.0
441,1,100,500,identity,uniform,uniform,160,20,FluxInfer-AD,42.4,100.0,0.576,0.1,0.14814814814814814,0.1350320924261874,0.49752240892191946,0.13746624521153,0.3228352785350338,5.682037985697389,3.0
442,1,100,500,identity,uniform,uniform,160,20,HDBS-R,12.6,100.0,0.874,0.1,0.16091658885776533,0.3504895104895105,0.8878713557283682,0.2076209235685916,0.5243939722930667,5.660582829266787,3.0
443,1,100,500,identity,uniform,uniform,160,20,HDBS-SBD,12.8,100.0,0.8720000000000001,0.2,0.1427948957360722,0.3078280542986425,0.8786264985583184,0.18295450217401438,0.5107106971471953,0.34950707070529463,3.0
444,1,100,500,identity,uniform,uniform,160,20,K-S test,11.2,100.0,0.8879999999999999,0.45,0.34822595704948645,0.7086834733893557,0.9507489750185096,0.41965149384918315,0.649487466033998,0.020801185071468352,3.0
445,1,100,500,identity,uniform,uniform,160,20,MetricSifter,27.4,100.0,0.726,1.0,1.0,0.9766153846153847,0.9950956937799044,0.9879183673469388,0.9975478468899521,0.0987578134983778,3.0
446,1,100,500,identity,uniform,uniform,160,20,NSigma,34.8,100.0,0.6519999999999999,1.0,1.0,0.7672169975618252,0.9002051008530382,0.8470530172356747,0.950102550426519,0.010267451964318752,3.0
447,1,100,500,identity,uniform,uniform,160,20,None,100.0,100.0,0.0,1.0,1.0,0.27,0.0,0.4098366931262428,0.5,5.79487532377243e-06,3.0
448,1,100,750,identity,exponential,normal,160,20,BIRCH,83.4,100.0,0.16599999999999998,1.0,1.0,0.7598780184702574,0.4302204315009857,0.8599928693768607,0.7151102157504928,0.03484128843992949,3.0
449,1,100,750,identity,exponential,normal,160,20,FluxInfer-AD,18.0,100.0,0.82,0.0,0.018598202824133506,0.10287179487179487,0.5411119974956831,0.030915556342496275,0.2798551001599083,3.1099233489483593,3.0
450,1,100,750,identity,exponential,normal,160,20,HDBS-R,12.4,100.0,0.876,0.1,0.12280185236106697,0.6225974025974026,0.8671793649671645,0.20362866451907094,0.49499060866411576,5.666150254942477,3.0
451,1,100,750,identity,exponential,normal,160,20,HDBS-SBD,11.6,100.0,0.884,0.2333333333333333,0.11760285367325896,0.6428571428571429,0.885488367605,0.19840674030021707,0.5015456106391295,0.3498316532000899,3.0
452,1,100,750,identity,exponential,normal,160,20,K-S test,61.8,100.0,0.382,1.0,0.9386974753958066,0.9594522019334049,0.9381747164971876,0.9466721643799071,0.938436095946497,0.021815576963126658,3.0
453,1,100,750,identity,exponential,normal,160,20,MetricSifter,65.8,100.0,0.34199999999999997,1.0,0.9903157894736841,0.9547384987893462,0.9243587591064795,0.9713022245062701,0.9573372742900819,0.08019230887293816,3.0
454,1,100,750,identity,exponential,normal,160,20,NSigma,89.0,100.0,0.11000000000000001,1.0,1.0,0.7095879102072498,0.2652890993771746,0.826876678640286,0.6326445496885873,0.010589150339365005,3.0
455,1,100,750,identity,exponential,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.6359999999999999,0.0,0.7705327108362697,0.5,6.235390901565552e-06,3.0
456,1,100,750,identity,exponential,uniform,160,20,BIRCH,74.6,100.0,0.254,1.0,1.0,0.7431833159150514,0.5694468882372108,0.8259067191122259,0.7847234441186054,0.03522931281477213,3.0
457,1,100,750,identity,exponential,uniform,160,20,FluxInfer-AD,20.8,100.0,0.792,0.0,0.014201680672268907,0.1,0.48219534050179214,0.02487113402061856,0.24819851058703052,3.2170646753162147,3.0
458,1,100,750,identity,exponential,uniform,160,20,HDBS-R,12.6,100.0,0.874,0.13333333333333333,0.12800874827542957,0.6026007326007325,0.8721521668295862,0.19094950433296295,0.5000804575525079,5.696998850442469,3.0
459,1,100,750,identity,exponential,uniform,160,20,HDBS-SBD,10.6,100.0,0.8939999999999999,0.0,0.10832912642669008,0.5862626262626263,0.8803633105246009,0.16170475897853992,0.49434621847564547,0.35451004803180697,3.0
460,1,100,750,identity,exponential,uniform,160,20,K-S test,62.2,100.0,0.378,1.0,0.9857422969187676,0.8909982174688057,0.9677745193874226,0.9214565274971127,0.976758408153095,0.02152422070503235,3.0
